client_code,product,benefit_est_KZT,reason_code,explain
41,supermarket_card,25574.33,HIGH_SUPERMARKET,Траты на продукты: 852 478 ₸ → выгода ≈ 25 574 ₸
41,credit_offer,24073.7,LARGE_PAYMENTS,"Оборот: 2 407 370 ₸, средний чек: 8 025 ₸ → ожидаемая выгода от кредитного продукта ≈ 24 074 ₸"
41,deposit,11643.13,DEPOSIT_OPPORTUNITY,"Если положить 1 164 313 ₸ на депозит (12% годовых), месячная выручка ≈ 11 643 ₸"
41,restaurants_card,10353.81,HIGH_RESTAURANTS,Траты в ресторанах: 517 690 ₸ → выгода ≈ 10 354 ₸
41,travel_card,9970.19,HIGH_TRAVEL_SPEND|TAXI_PRESENT,Траты на поездки: 249 255 ₸. Оценимый кешбэк ≈ 9 970 ₸
41,taxi_card,7477.64,HIGH_TAXI,По такси: 249 255 ₸ → выгода ≈ 7 478 ₸
41,premium_card,3164.31,HIGH_BALANCE,Средний баланс: 1 164 313 ₸ → оценка выгоды ≈ 3 164 ₸
41,investment_offer,2910.78,INVEST_OPPORTUNITY,Средний баланс: 1 164 313 ₸ → месячная оценочная доходность инвестиций ≈ 2 911 ₸
41,gold_offer,0.0,NO_SIGNAL,Нет трат на ювелирку
42,fx_offer,42860.93,FX_ACTIVITY,FX/переводы: 8 572 185 ₸ → потенциальная экономия на комиссиях ≈ 42 861 ₸
42,credit_offer,31600.8,LARGE_PAYMENTS,"Оборот: 3 160 080 ₸, средний чек: 10 534 ₸ → ожидаемая выгода от кредитного продукта ≈ 31 601 ₸"
42,deposit,29480.28,DEPOSIT_OPPORTUNITY,"Если положить 2 948 028 ₸ на депозит (12% годовых), месячная выручка ≈ 29 480 ₸"
42,supermarket_card,25555.49,HIGH_SUPERMARKET,Траты на продукты: 851 850 ₸ → выгода ≈ 25 555 ₸
42,restaurants_card,23891.25,HIGH_RESTAURANTS,Траты в ресторанах: 1 194 563 ₸ → выгода ≈ 23 891 ₸
42,travel_card,13763.04,HIGH_TRAVEL_SPEND|TAXI_PRESENT,Траты на поездки: 344 076 ₸. Оценимый кешбэк ≈ 13 763 ₸
42,taxi_card,10322.28,HIGH_TAXI,По такси: 344 076 ₸ → выгода ≈ 10 322 ₸
42,investment_offer,7370.07,INVEST_OPPORTUNITY,Средний баланс: 2 948 028 ₸ → месячная оценочная доходность инвестиций ≈ 7 370 ₸
42,premium_card,4948.03,HIGH_BALANCE,Средний баланс: 2 948 028 ₸ → оценка выгоды ≈ 4 948 ₸
42,gold_offer,0.0,NO_SIGNAL,Нет трат на ювелирку
43,fx_offer,42891.92,FX_ACTIVITY,FX/переводы: 8 578 385 ₸ → потенциальная экономия на комиссиях ≈ 42 892 ₸
43,supermarket_card,25539.07,HIGH_SUPERMARKET,Траты на продукты: 851 302 ₸ → выгода ≈ 25 539 ₸
43,credit_offer,23171.5,LARGE_PAYMENTS,"Оборот: 2 317 150 ₸, средний чек: 7 724 ₸ → ожидаемая выгода от кредитного продукта ≈ 23 171 ₸"
43,travel_card,8694.87,HIGH_TRAVEL_SPEND|TAXI_PRESENT,Траты на поездки: 217 372 ₸. Оценимый кешбэк ≈ 8 695 ₸
43,restaurants_card,8398.09,HIGH_RESTAURANTS,Траты в ресторанах: 419 905 ₸ → выгода ≈ 8 398 ₸
43,taxi_card,6521.16,HIGH_TAXI,По такси: 217 372 ₸ → выгода ≈ 6 521 ₸
43,deposit,763.2,DEPOSIT_OPPORTUNITY,"Если положить 76 320 ₸ на депозит (12% годовых), месячная выручка ≈ 763 ₸"
43,premium_card,0.0,NO_SIGNAL,Средний баланс: 76 320 ₸ → оценка выгоды ≈ 0 ₸
43,investment_offer,0.0,LOW_BALANCE,Слишком мал баланс для инвестиционных продуктов
43,gold_offer,0.0,NO_SIGNAL,Нет трат на ювелирку
44,fx_offer,48059.93,FX_ACTIVITY,FX/переводы: 9 611 986 ₸ → потенциальная экономия на комиссиях ≈ 48 060 ₸
44,supermarket_card,24985.33,HIGH_SUPERMARKET,Траты на продукты: 832 844 ₸ → выгода ≈ 24 985 ₸
44,credit_offer,22277.34,LARGE_PAYMENTS,"Оборот: 2 227 734 ₸, средний чек: 7 426 ₸ → ожидаемая выгода от кредитного продукта ≈ 22 277 ₸"
44,travel_card,10229.35,HIGH_TRAVEL_SPEND|TAXI_PRESENT,Траты на поездки: 255 734 ₸. Оценимый кешбэк ≈ 10 229 ₸
44,restaurants_card,8927.22,HIGH_RESTAURANTS,Траты в ресторанах: 446 361 ₸ → выгода ≈ 8 927 ₸
44,taxi_card,7672.01,HIGH_TAXI,По такси: 255 734 ₸ → выгода ≈ 7 672 ₸
44,deposit,898.46,DEPOSIT_OPPORTUNITY,"Если положить 89 846 ₸ на депозит (12% годовых), месячная выручка ≈ 898 ₸"
44,premium_card,0.0,NO_SIGNAL,Средний баланс: 89 846 ₸ → оценка выгоды ≈ 0 ₸
44,investment_offer,0.0,LOW_BALANCE,Слишком мал баланс для инвестиционных продуктов
44,gold_offer,0.0,NO_SIGNAL,Нет трат на ювелирку
45,credit_offer,93076.54,LARGE_PAYMENTS,"Оборот: 9 307 654 ₸, средний чек: 31 026 ₸ → ожидаемая выгода от кредитного продукта ≈ 93 077 ₸"
45,fx_offer,46538.27,FX_ACTIVITY,FX/переводы: 9 307 654 ₸ → потенциальная экономия на комиссиях ≈ 46 538 ₸
45,gold_offer,26085.37,GOLD_INTEREST,Траты на ювелирку: 1 304 269 ₸ → выгодна накопительная программа/золото ≈ 26 085 ₸
45,supermarket_card,25921.99,HIGH_SUPERMARKET,Траты на продукты: 864 066 ₸ → выгода ≈ 25 922 ₸
45,restaurants_card,25283.24,HIGH_RESTAURANTS,Траты в ресторанах: 1 264 162 ₸ → выгода ≈ 25 283 ₸
45,travel_card,15390.23,HIGH_TRAVEL_SPEND,Траты на поездки: 384 756 ₸. Оценимый кешбэк ≈ 15 390 ₸
45,deposit,725.52,DEPOSIT_OPPORTUNITY,"Если положить 72 552 ₸ на депозит (12% годовых), месячная выручка ≈ 726 ₸"
45,taxi_card,0.0,NO_SIGNAL,По такси: 0 ₸ → выгода ≈ 0 ₸
45,premium_card,0.0,NO_SIGNAL,Средний баланс: 72 552 ₸ → оценка выгоды ≈ 0 ₸
45,investment_offer,0.0,LOW_BALANCE,Слишком мал баланс для инвестиционных продуктов
46,fx_offer,46219.93,FX_ACTIVITY,FX/переводы: 9 243 986 ₸ → потенциальная экономия на комиссиях ≈ 46 220 ₸
46,supermarket_card,24759.68,HIGH_SUPERMARKET,Траты на продукты: 825 323 ₸ → выгода ≈ 24 760 ₸
46,credit_offer,23055.27,LARGE_PAYMENTS,"Оборот: 2 305 527 ₸, средний чек: 7 685 ₸ → ожидаемая выгода от кредитного продукта ≈ 23 055 ₸"
46,travel_card,9191.24,HIGH_TRAVEL_SPEND|TAXI_PRESENT,Траты на поездки: 229 781 ₸. Оценимый кешбэк ≈ 9 191 ₸
46,restaurants_card,9092.65,HIGH_RESTAURANTS,Траты в ресторанах: 454 633 ₸ → выгода ≈ 9 093 ₸
46,taxi_card,6893.43,HIGH_TAXI,По такси: 229 781 ₸ → выгода ≈ 6 893 ₸
46,deposit,860.24,DEPOSIT_OPPORTUNITY,"Если положить 86 024 ₸ на депозит (12% годовых), месячная выручка ≈ 860 ₸"
46,premium_card,0.0,NO_SIGNAL,Средний баланс: 86 024 ₸ → оценка выгоды ≈ 0 ₸
46,investment_offer,0.0,LOW_BALANCE,Слишком мал баланс для инвестиционных продуктов
46,gold_offer,0.0,NO_SIGNAL,Нет трат на ювелирку
47,fx_offer,45305.92,FX_ACTIVITY,FX/переводы: 9 061 184 ₸ → потенциальная экономия на комиссиях ≈ 45 306 ₸
47,supermarket_card,26878.94,HIGH_SUPERMARKET,Траты на продукты: 895 965 ₸ → выгода ≈ 26 879 ₸
47,credit_offer,24962.83,LARGE_PAYMENTS,"Оборот: 2 496 283 ₸, средний чек: 8 321 ₸ → ожидаемая выгода от кредитного продукта ≈ 24 963 ₸"
47,travel_card,18028.49,HIGH_TRAVEL_SPEND|TAXI_PRESENT,Траты на поездки: 450 712 ₸. Оценимый кешбэк ≈ 18 028 ₸
47,restaurants_card,8830.64,HIGH_RESTAURANTS,Траты в ресторанах: 441 532 ₸ → выгода ≈ 8 831 ₸
47,taxi_card,8299.08,HIGH_TAXI,По такси: 276 636 ₸ → выгода ≈ 8 299 ₸
47,deposit,795.92,DEPOSIT_OPPORTUNITY,"Если положить 79 592 ₸ на депозит (12% годовых), месячная выручка ≈ 796 ₸"
47,premium_card,0.0,NO_SIGNAL,Средний баланс: 79 592 ₸ → оценка выгоды ≈ 0 ₸
47,investment_offer,0.0,LOW_BALANCE,Слишком мал баланс для инвестиционных продуктов
47,gold_offer,0.0,NO_SIGNAL,Нет трат на ювелирку
48,fx_offer,46398.8,FX_ACTIVITY,FX/переводы: 9 279 760 ₸ → потенциальная экономия на комиссиях ≈ 46 399 ₸
48,credit_offer,22264.65,LARGE_PAYMENTS,"Оборот: 2 226 465 ₸, средний чек: 7 422 ₸ → ожидаемая выгода от кредитного продукта ≈ 22 265 ₸"
48,supermarket_card,19952.72,HIGH_SUPERMARKET,Траты на продукты: 665 091 ₸ → выгода ≈ 19 953 ₸
48,travel_card,10849.23,HIGH_TRAVEL_SPEND|TAXI_PRESENT,Траты на поездки: 271 231 ₸. Оценимый кешбэк ≈ 10 849 ₸
48,restaurants_card,9813.27,HIGH_RESTAURANTS,Траты в ресторанах: 490 664 ₸ → выгода ≈ 9 813 ₸
48,taxi_card,8136.93,HIGH_TAXI,По такси: 271 231 ₸ → выгода ≈ 8 137 ₸
48,deposit,822.14,DEPOSIT_OPPORTUNITY,"Если положить 82 214 ₸ на депозит (12% годовых), месячная выручка ≈ 822 ₸"
48,premium_card,0.0,NO_SIGNAL,Средний баланс: 82 214 ₸ → оценка выгоды ≈ 0 ₸
48,investment_offer,0.0,LOW_BALANCE,Слишком мал баланс для инвестиционных продуктов
48,gold_offer,0.0,NO_SIGNAL,Нет трат на ювелирку
49,fx_offer,59226.71,FX_ACTIVITY,FX/переводы: 11 845 343 ₸ → потенциальная экономия на комиссиях ≈ 59 227 ₸
49,credit_offer,27223.36,LARGE_PAYMENTS,"Оборот: 2 722 336 ₸, средний чек: 9 074 ₸ → ожидаемая выгода от кредитного продукта ≈ 27 223 ₸"
49,supermarket_card,23845.26,HIGH_SUPERMARKET,Траты на продукты: 794 842 ₸ → выгода ≈ 23 845 ₸
49,travel_card,20000.0,HIGH_TRAVEL_SPEND|TAXI_PRESENT,Траты на поездки: 619 066 ₸. Оценимый кешбэк ≈ 20 000 ₸
49,deposit,14107.59,DEPOSIT_OPPORTUNITY,"Если положить 1 410 759 ₸ на депозит (12% годовых), месячная выручка ≈ 14 108 ₸"
49,restaurants_card,12075.85,HIGH_RESTAURANTS,Траты в ресторанах: 603 792 ₸ → выгода ≈ 12 076 ₸
49,taxi_card,7664.95,HIGH_TAXI,По такси: 255 498 ₸ → выгода ≈ 7 665 ₸
49,investment_offer,3526.9,INVEST_OPPORTUNITY,Средний баланс: 1 410 759 ₸ → месячная оценочная доходность инвестиций ≈ 3 527 ₸
49,premium_card,3410.76,HIGH_BALANCE,Средний баланс: 1 410 759 ₸ → оценка выгоды ≈ 3 411 ₸
49,gold_offer,0.0,NO_SIGNAL,Нет трат на ювелирку
50,fx_offer,60776.93,FX_ACTIVITY,FX/переводы: 12 155 386 ₸ → потенциальная экономия на комиссиях ≈ 60 777 ₸
50,deposit,35736.97,DEPOSIT_OPPORTUNITY,"Если положить 3 573 697 ₸ на депозит (12% годовых), месячная выручка ≈ 35 737 ₸"
50,credit_offer,30212.38,LARGE_PAYMENTS,"Оборот: 3 021 238 ₸, средний чек: 10 071 ₸ → ожидаемая выгода от кредитного продукта ≈ 30 212 ₸"
50,supermarket_card,25979.91,HIGH_SUPERMARKET,Траты на продукты: 865 997 ₸ → выгода ≈ 25 980 ₸
50,restaurants_card,19229.29,HIGH_RESTAURANTS,Траты в ресторанах: 961 465 ₸ → выгода ≈ 19 229 ₸
50,travel_card,14025.71,HIGH_TRAVEL_SPEND|TAXI_PRESENT,Траты на поездки: 350 643 ₸. Оценимый кешбэк ≈ 14 026 ₸
50,taxi_card,10519.28,HIGH_TAXI,По такси: 350 643 ₸ → выгода ≈ 10 519 ₸
50,investment_offer,8934.24,INVEST_OPPORTUNITY,Средний баланс: 3 573 697 ₸ → месячная оценочная доходность инвестиций ≈ 8 934 ₸
50,premium_card,5573.7,HIGH_BALANCE,Средний баланс: 3 573 697 ₸ → оценка выгоды ≈ 5 574 ₸
50,gold_offer,0.0,NO_SIGNAL,Нет трат на ювелирку
51,fx_offer,63863.05,FX_ACTIVITY,FX/переводы: 12 772 610 ₸ → потенциальная экономия на комиссиях ≈ 63 863 ₸
51,credit_offer,23049.69,LARGE_PAYMENTS,"Оборот: 2 304 969 ₸, средний чек: 7 683 ₸ → ожидаемая выгода от кредитного продукта ≈ 23 050 ₸"
51,supermarket_card,21432.24,HIGH_SUPERMARKET,Траты на продукты: 714 408 ₸ → выгода ≈ 21 432 ₸
51,deposit,14290.27,DEPOSIT_OPPORTUNITY,"Если положить 1 429 027 ₸ на депозит (12% годовых), месячная выручка ≈ 14 290 ₸"
51,travel_card,9702.03,HIGH_TRAVEL_SPEND|TAXI_PRESENT,Траты на поездки: 242 551 ₸. Оценимый кешбэк ≈ 9 702 ₸
51,restaurants_card,8555.72,HIGH_RESTAURANTS,Траты в ресторанах: 427 786 ₸ → выгода ≈ 8 556 ₸
51,taxi_card,7276.52,HIGH_TAXI,По такси: 242 551 ₸ → выгода ≈ 7 277 ₸
51,investment_offer,3572.57,INVEST_OPPORTUNITY,Средний баланс: 1 429 027 ₸ → месячная оценочная доходность инвестиций ≈ 3 573 ₸
51,premium_card,3429.03,HIGH_BALANCE,Средний баланс: 1 429 027 ₸ → оценка выгоды ≈ 3 429 ₸
51,gold_offer,0.0,NO_SIGNAL,Нет трат на ювелирку
52,fx_offer,64217.55,FX_ACTIVITY,FX/переводы: 12 843 509 ₸ → потенциальная экономия на комиссиях ≈ 64 218 ₸
52,deposit,34187.09,DEPOSIT_OPPORTUNITY,"Если положить 3 418 709 ₸ на депозит (12% годовых), месячная выручка ≈ 34 187 ₸"
52,credit_offer,28730.28,LARGE_PAYMENTS,"Оборот: 2 873 028 ₸, средний чек: 9 577 ₸ → ожидаемая выгода от кредитного продукта ≈ 28 730 ₸"
52,supermarket_card,25432.33,HIGH_SUPERMARKET,Траты на продукты: 847 744 ₸ → выгода ≈ 25 432 ₸
52,restaurants_card,18811.5,HIGH_RESTAURANTS,Траты в ресторанах: 940 575 ₸ → выгода ≈ 18 812 ₸
52,travel_card,17224.17,HIGH_TRAVEL_SPEND|TAXI_PRESENT,Траты на поездки: 430 604 ₸. Оценимый кешбэк ≈ 17 224 ₸
52,taxi_card,12918.13,HIGH_TAXI,По такси: 430 604 ₸ → выгода ≈ 12 918 ₸
52,investment_offer,8546.77,INVEST_OPPORTUNITY,Средний баланс: 3 418 709 ₸ → месячная оценочная доходность инвестиций ≈ 8 547 ₸
52,premium_card,5418.71,HIGH_BALANCE,Средний баланс: 3 418 709 ₸ → оценка выгоды ≈ 5 419 ₸
52,gold_offer,0.0,NO_SIGNAL,Нет трат на ювелирку
53,fx_offer,53088.78,FX_ACTIVITY,FX/переводы: 10 617 757 ₸ → потенциальная экономия на комиссиях ≈ 53 089 ₸
53,credit_offer,22918.18,LARGE_PAYMENTS,"Оборот: 2 291 818 ₸, средний чек: 7 639 ₸ → ожидаемая выгода от кредитного продукта ≈ 22 918 ₸"
53,supermarket_card,21764.41,HIGH_SUPERMARKET,Траты на продукты: 725 480 ₸ → выгода ≈ 21 764 ₸
53,travel_card,12600.26,HIGH_TRAVEL_SPEND|TAXI_PRESENT,Траты на поездки: 315 007 ₸. Оценимый кешбэк ≈ 12 600 ₸
53,deposit,12585.84,DEPOSIT_OPPORTUNITY,"Если положить 1 258 584 ₸ на депозит (12% годовых), месячная выручка ≈ 12 586 ₸"
53,restaurants_card,11046.5,HIGH_RESTAURANTS,Траты в ресторанах: 552 325 ₸ → выгода ≈ 11 047 ₸
53,taxi_card,9450.2,HIGH_TAXI,По такси: 315 007 ₸ → выгода ≈ 9 450 ₸
53,premium_card,3258.58,HIGH_BALANCE,Средний баланс: 1 258 584 ₸ → оценка выгоды ≈ 3 259 ₸
53,investment_offer,3146.46,INVEST_OPPORTUNITY,Средний баланс: 1 258 584 ₸ → месячная оценочная доходность инвестиций ≈ 3 146 ₸
53,gold_offer,0.0,NO_SIGNAL,Нет трат на ювелирку
54,fx_offer,64743.27,FX_ACTIVITY,FX/переводы: 12 948 653 ₸ → потенциальная экономия на комиссиях ≈ 64 743 ₸
54,deposit,40832.94,DEPOSIT_OPPORTUNITY,"Если положить 4 083 294 ₸ на депозит (12% годовых), месячная выручка ≈ 40 833 ₸"
54,credit_offer,38693.93,LARGE_PAYMENTS,"Оборот: 3 869 393 ₸, средний чек: 12 898 ₸ → ожидаемая выгода от кредитного продукта ≈ 38 694 ₸"
54,supermarket_card,27106.07,HIGH_SUPERMARKET,Траты на продукты: 903 536 ₸ → выгода ≈ 27 106 ₸
54,restaurants_card,23225.11,HIGH_RESTAURANTS,Траты в ресторанах: 1 161 255 ₸ → выгода ≈ 23 225 ₸
54,travel_card,20000.0,HIGH_TRAVEL_SPEND|TAXI_PRESENT,Траты на поездки: 1 057 426 ₸. Оценимый кешбэк ≈ 20 000 ₸
54,taxi_card,10825.47,HIGH_TAXI,По такси: 360 849 ₸ → выгода ≈ 10 825 ₸
54,investment_offer,10208.23,INVEST_OPPORTUNITY,Средний баланс: 4 083 294 ₸ → месячная оценочная доходность инвестиций ≈ 10 208 ₸
54,premium_card,6083.29,HIGH_BALANCE,Средний баланс: 4 083 294 ₸ → оценка выгоды ≈ 6 083 ₸
54,gold_offer,0.0,NO_SIGNAL,Нет трат на ювелирку
55,fx_offer,83243.1,FX_ACTIVITY,FX/переводы: 16 648 620 ₸ → потенциальная экономия на комиссиях ≈ 83 243 ₸
55,deposit,35044.43,DEPOSIT_OPPORTUNITY,"Если положить 3 504 443 ₸ на депозит (12% годовых), месячная выручка ≈ 35 044 ₸"
55,credit_offer,27247.37,LARGE_PAYMENTS,"Оборот: 2 724 737 ₸, средний чек: 9 082 ₸ → ожидаемая выгода от кредитного продукта ≈ 27 247 ₸"
55,supermarket_card,25657.36,HIGH_SUPERMARKET,Траты на продукты: 855 245 ₸ → выгода ≈ 25 657 ₸
55,restaurants_card,17052.43,HIGH_RESTAURANTS,Траты в ресторанах: 852 622 ₸ → выгода ≈ 17 052 ₸
55,travel_card,12452.16,HIGH_TRAVEL_SPEND|TAXI_PRESENT,Траты на поездки: 311 304 ₸. Оценимый кешбэк ≈ 12 452 ₸
55,taxi_card,9339.12,HIGH_TAXI,По такси: 311 304 ₸ → выгода ≈ 9 339 ₸
55,investment_offer,8761.11,INVEST_OPPORTUNITY,Средний баланс: 3 504 443 ₸ → месячная оценочная доходность инвестиций ≈ 8 761 ₸
55,premium_card,5504.44,HIGH_BALANCE,Средний баланс: 3 504 443 ₸ → оценка выгоды ≈ 5 504 ₸
55,gold_offer,0.0,NO_SIGNAL,Нет трат на ювелирку
56,fx_offer,79454.36,FX_ACTIVITY,FX/переводы: 15 890 872 ₸ → потенциальная экономия на комиссиях ≈ 79 454 ₸
56,credit_offer,27386.67,LARGE_PAYMENTS,"Оборот: 2 738 667 ₸, средний чек: 9 129 ₸ → ожидаемая выгода от кредитного продукта ≈ 27 387 ₸"
56,supermarket_card,24786.44,HIGH_SUPERMARKET,Траты на продукты: 826 215 ₸ → выгода ≈ 24 786 ₸
56,travel_card,20000.0,HIGH_TRAVEL_SPEND|TAXI_PRESENT,Траты на поездки: 581 926 ₸. Оценимый кешбэк ≈ 20 000 ₸
56,restaurants_card,10822.38,HIGH_RESTAURANTS,Траты в ресторанах: 541 119 ₸ → выгода ≈ 10 822 ₸
56,taxi_card,6332.43,HIGH_TAXI,По такси: 211 081 ₸ → выгода ≈ 6 332 ₸
56,deposit,606.22,DEPOSIT_OPPORTUNITY,"Если положить 60 622 ₸ на депозит (12% годовых), месячная выручка ≈ 606 ₸"
56,premium_card,0.0,NO_SIGNAL,Средний баланс: 60 622 ₸ → оценка выгоды ≈ 0 ₸
56,investment_offer,0.0,LOW_BALANCE,Слишком мал баланс для инвестиционных продуктов
56,gold_offer,0.0,NO_SIGNAL,Нет трат на ювелирку
57,fx_offer,85201.55,FX_ACTIVITY,FX/переводы: 17 040 309 ₸ → потенциальная экономия на комиссиях ≈ 85 202 ₸
57,credit_offer,30076.64,LARGE_PAYMENTS,"Оборот: 3 007 664 ₸, средний чек: 10 026 ₸ → ожидаемая выгода от кредитного продукта ≈ 30 077 ₸"
57,deposit,27577.04,DEPOSIT_OPPORTUNITY,"Если положить 2 757 704 ₸ на депозит (12% годовых), месячная выручка ≈ 27 577 ₸"
57,supermarket_card,25400.35,HIGH_SUPERMARKET,Траты на продукты: 846 678 ₸ → выгода ≈ 25 400 ₸
57,restaurants_card,21306.98,HIGH_RESTAURANTS,Траты в ресторанах: 1 065 349 ₸ → выгода ≈ 21 307 ₸
57,travel_card,12241.4,HIGH_TRAVEL_SPEND|TAXI_PRESENT,Траты на поездки: 306 035 ₸. Оценимый кешбэк ≈ 12 241 ₸
57,taxi_card,9181.05,HIGH_TAXI,По такси: 306 035 ₸ → выгода ≈ 9 181 ₸
57,investment_offer,6894.26,INVEST_OPPORTUNITY,Средний баланс: 2 757 704 ₸ → месячная оценочная доходность инвестиций ≈ 6 894 ₸
57,premium_card,4757.7,HIGH_BALANCE,Средний баланс: 2 757 704 ₸ → оценка выгоды ≈ 4 758 ₸
57,gold_offer,0.0,NO_SIGNAL,Нет трат на ювелирку
58,fx_offer,74813.89,FX_ACTIVITY,FX/переводы: 14 962 778 ₸ → потенциальная экономия на комиссиях ≈ 74 814 ₸
58,supermarket_card,27860.66,HIGH_SUPERMARKET,Траты на продукты: 928 689 ₸ → выгода ≈ 27 861 ₸
58,credit_offer,24371.31,LARGE_PAYMENTS,"Оборот: 2 437 131 ₸, средний чек: 8 124 ₸ → ожидаемая выгода от кредитного продукта ≈ 24 371 ₸"
58,restaurants_card,8860.11,HIGH_RESTAURANTS,Траты в ресторанах: 443 006 ₸ → выгода ≈ 8 860 ₸
58,travel_card,8583.18,HIGH_TRAVEL_SPEND|TAXI_PRESENT,Траты на поездки: 214 580 ₸. Оценимый кешбэк ≈ 8 583 ₸
58,taxi_card,6437.39,HIGH_TAXI,По такси: 214 580 ₸ → выгода ≈ 6 437 ₸
58,deposit,623.35,DEPOSIT_OPPORTUNITY,"Если положить 62 335 ₸ на депозит (12% годовых), месячная выручка ≈ 623 ₸"
58,premium_card,0.0,NO_SIGNAL,Средний баланс: 62 335 ₸ → оценка выгоды ≈ 0 ₸
58,investment_offer,0.0,LOW_BALANCE,Слишком мал баланс для инвестиционных продуктов
58,gold_offer,0.0,NO_SIGNAL,Нет трат на ювелирку
59,fx_offer,78752.32,FX_ACTIVITY,FX/переводы: 15 750 464 ₸ → потенциальная экономия на комиссиях ≈ 78 752 ₸
59,deposit,44274.61,DEPOSIT_OPPORTUNITY,"Если положить 4 427 461 ₸ на депозит (12% годовых), месячная выручка ≈ 44 275 ₸"
59,credit_offer,30919.07,LARGE_PAYMENTS,"Оборот: 3 091 907 ₸, средний чек: 10 306 ₸ → ожидаемая выгода от кредитного продукта ≈ 30 919 ₸"
59,supermarket_card,30188.92,HIGH_SUPERMARKET,Траты на продукты: 1 006 297 ₸ → выгода ≈ 30 189 ₸
59,restaurants_card,18975.7,HIGH_RESTAURANTS,Траты в ресторанах: 948 785 ₸ → выгода ≈ 18 976 ₸
59,investment_offer,11068.65,INVEST_OPPORTUNITY,Средний баланс: 4 427 461 ₸ → месячная оценочная доходность инвестиций ≈ 11 069 ₸
59,travel_card,9758.34,HIGH_TRAVEL_SPEND|TAXI_PRESENT,Траты на поездки: 243 959 ₸. Оценимый кешбэк ≈ 9 758 ₸
59,taxi_card,7318.76,HIGH_TAXI,По такси: 243 959 ₸ → выгода ≈ 7 319 ₸
59,premium_card,6427.46,HIGH_BALANCE,Средний баланс: 4 427 461 ₸ → оценка выгоды ≈ 6 427 ₸
59,gold_offer,0.0,NO_SIGNAL,Нет трат на ювелирку
60,fx_offer,75795.46,FX_ACTIVITY,FX/переводы: 15 159 092 ₸ → потенциальная экономия на комиссиях ≈ 75 795 ₸
60,credit_offer,22997.82,LARGE_PAYMENTS,"Оборот: 2 299 782 ₸, средний чек: 7 666 ₸ → ожидаемая выгода от кредитного продукта ≈ 22 998 ₸"
60,supermarket_card,21405.61,HIGH_SUPERMARKET,Траты на продукты: 713 520 ₸ → выгода ≈ 21 406 ₸
60,restaurants_card,10982.81,HIGH_RESTAURANTS,Траты в ресторанах: 549 140 ₸ → выгода ≈ 10 983 ₸
60,travel_card,10269.84,HIGH_TRAVEL_SPEND|TAXI_PRESENT,Траты на поездки: 256 746 ₸. Оценимый кешбэк ≈ 10 270 ₸
60,taxi_card,7702.38,HIGH_TAXI,По такси: 256 746 ₸ → выгода ≈ 7 702 ₸
60,premium_card,0.0,NO_SIGNAL,Средний баланс: 48 779 ₸ → оценка выгоды ≈ 0 ₸
60,deposit,0.0,LOW_BALANCE,Недостаточный баланс для выгодного депозита
60,investment_offer,0.0,LOW_BALANCE,Слишком мал баланс для инвестиционных продуктов
60,gold_offer,0.0,NO_SIGNAL,Нет трат на ювелирку
